Return,Volatility,Sharpe Ratio,etf_0050,etf_006208,etf_0056,etf_00679b,etf_00687b,etf_00631l,Risk Profile
0.1762728782656357,0.1315942243458229,1.263527172960715,0.16088247145801654,0.37905998585130285,0.07569446850483832,0.024782166170652712,0.35229889111976476,0.00728201689542487,穩健型
0.21995000204284418,0.16947987272481901,1.2387901800217638,0.07836588405963146,0.008660030630742646,0.2711126147395761,0.1741266026649112,0.20359629756754,0.2641385703375987,成長型
0.1815031489522277,0.13784794363732628,1.2441473149824216,0.20574186813073683,0.1421425228802272,0.18822501105329267,0.15198951354473392,0.23162294351370374,0.08027814087730582,穩健型
0.2177251920197363,0.16177682212960245,1.2840231949501626,0.1599469234092146,0.18485935947080814,0.14125845505095874,0.14633202322897274,0.20116554747074472,0.16643769136930103,成長型
0.20287631057656283,0.15641032341096842,1.2331430967620978,0.32133149254081766,0.10197700030844109,0.007316937107787746,0.36233778034419367,0.06084372961910761,0.14619306007965227,成長型
0.12276751830501867,0.11525792679398333,0.978392735682153,0.12908482513309452,0.25951109261804295,0.05423325160741146,0.3073980074363581,0.24831572944009853,0.001457093764994601,穩健型
0.1946343534820114,0.1401993993677986,1.3169411161145013,0.2192653045505054,0.15264890764795325,0.33863554755584135,0.1152588127169323,0.14035580562450195,0.03383562190426559,穩健型
0.17509653218481575,0.1354348943221772,1.2190103075805443,0.03956640568615437,0.35753274811308566,0.09528561737167543,0.32817046776040903,0.10191133049629589,0.07753343057237966,穩健型
0.30744267823155863,0.22354937776354958,1.3305457666993228,0.18046736168095742,0.18188036688157264,0.1444676595430445,0.012963747307473603,0.16041658998430156,0.31980427460265026,積極型
0.29262596916528266,0.22652824689430917,1.2476411795882871,0.05050135052369622,0.006807942458424631,0.026412444931104395,0.23430861000206418,0.1749919497286467,0.5069777023560639,積極型
0.2601738637101425,0.18425002931491136,1.3577955164531197,0.2512406852013354,0.1703240241778844,0.3842803970363522,0.02214862375706314,0.06302422416969268,0.10898204565767217,成長型
0.2824017430682888,0.20736875485677445,1.3136103520341402,0.15458384985754717,0.09839572059019439,0.21282692249637553,0.1419839613659479,0.08355656334886702,0.30865298234106797,成長型
0.23214622583830857,0.18076387300559293,1.2289304391670963,0.09323254563898743,0.12742700701480525,0.021724829292178997,0.2811740528621767,0.16906186933621906,0.30737969585563263,成長型
0.19210510522184124,0.15080526526170818,1.207551373659369,0.1826331091404048,0.0850576813323829,0.117056453091429,0.19288769246614132,0.2511180927960145,0.1712469711736275,成長型
0.25884084363084386,0.1889288932829392,1.3171137527290797,0.047848933581527156,0.23706076757220118,0.21072867433892956,0.2132753326116166,0.04195430787891108,0.24913198401681438,成長型
0.18672541514449265,0.1490719344637752,1.1855042720159863,0.17816700675779318,0.07974771176867176,0.09963199120670879,0.2574138690171582,0.21154422150003693,0.17349519974963112,穩健型
0.20801572078639016,0.1621236411571484,1.221387080706207,0.07695037162091864,0.19223341666022167,0.05773738525953673,0.20270175642802601,0.24777249512801053,0.22260457490328645,成長型
0.2740367172894241,0.19937931797005695,1.3242934120633187,0.25342099320881967,0.040018542733126716,0.2808021064193948,0.03475596233535846,0.14643261124907386,0.24456978405422655,成長型
0.2344457411596764,0.17419518318725544,1.2884727180911935,0.21441571334286677,0.014473780323151423,0.2565838181078382,0.07780852283138803,0.2196334161612038,0.21708474923355173,成長型
0.16049965135926514,0.13062772156857919,1.152126436502632,0.30901738716817123,0.04218212081901921,0.1118294339891688,0.253535618737398,0.21483248033495161,0.06860295895129129,穩健型
0.26275326795612997,0.19362550205338563,1.3053717887142875,0.21289758620602056,0.06326049991953024,0.19044050623150874,0.14285699249144926,0.1224915145785695,0.2680529005729217,成長型
0.1752514658644155,0.13123261965254085,1.2592255363182183,0.21304392530344612,0.2470670532991223,0.1438290292877595,0.14789443373268044,0.22458783512629746,0.023577723250694117,穩健型
0.25766976032948025,0.18711458967586336,1.3236261306962538,0.005327627375560093,0.2707475468853096,0.2541817576831198,0.2014872878971772,0.032717042549244714,0.2355387376095886,成長型
0.20745179342086048,0.16566440165408755,1.191878227605868,0.08847629101006191,0.1278888226463202,0.03337692785724477,0.11230472198040069,0.3780656309906431,0.2598876055153293,成長型
